date,Unnamed: 0,ajmer,barmer,jodhpur,bikaner,jalor,nagaur,hanumangarh
1970-01-01 00:00:00.019050717,1654,0,0,0,0,0,64,0
1970-01-01 00:00:00.019050718,1655,0,0,0,0,0,0,0
1970-01-01 00:00:00.019050719,1656,0,0,0,0,0,0,0
1970-01-01 00:00:00.019050720,1657,0,0,0,0,0,0,0
1970-01-01 00:00:00.019050721,1658,8,74,0,0,0,0,0
1970-01-01 00:00:00.019050722,1659,18,64,0,0,0,0,0
1970-01-01 00:00:00.019050723,1660,0,0,0,0,0,3,0
1970-01-01 00:00:00.019050724,1661,0,0,0,36,0,0,0
1970-01-01 00:00:00.019050725,1662,0,0,84,0,3,0,0
1970-01-01 00:00:00.019050726,1663,5,0,0,0,3,0,0
1970-01-01 00:00:00.019050727,1664,0,0,0,0,3,5,0
1970-01-01 00:00:00.019050728,1665,0,0,0,0,10,0,0
1970-01-01 00:00:00.019050729,1666,0,0,13,0,356,0,0
1970-01-01 00:00:00.019050730,1667,0,0,5,0,89,0,0
1970-01-01 00:00:00.019050731,1668,0,0,0,0,15,0,0
1970-01-01 00:00:00.019050801,1669,0,0,0,0,0,0,0
1970-01-01 00:00:00.019050802,1670,0,0,0,0,0,0,10
1970-01-01 00:00:00.019050803,1671,0,0,0,0,0,0,0
1970-01-01 00:00:00.019050804,1672,0,0,0,0,0,0,0
1970-01-01 00:00:00.019050805,1673,0,0,0,0,0,0,0
1970-01-01 00:00:00.019050806,1674,0,0,0,0,0,0,0
1970-01-01 00:00:00.019050807,1675,0,0,0,0,0,0,0
1970-01-01 00:00:00.019050808,1676,0,0,0,0,0,0,0
1970-01-01 00:00:00.019050809,1677,0,0,0,0,0,0,0
1970-01-01 00:00:00.019050810,1678,0,0,0,0,0,0,0
1970-01-01 00:00:00.019050811,1679,0,0,0,0,0,0,0
1970-01-01 00:00:00.019050812,1680,0,0,0,0,0,0,0
1970-01-01 00:00:00.019050813,1681,0,0,0,0,0,0,0
1970-01-01 00:00:00.019050814,1682,0,0,0,0,0,0,51
1970-01-01 00:00:00.019050815,1683,0,0,0,0,0,0,0
1970-01-01 00:00:00.019050816,1684,0,48,3,0,0,0,0
1970-01-01 00:00:00.019050817,1685,0,198,0,0,0,0,0
1970-01-01 00:00:00.019050818,1686,0,10,0,0,0,0,0
1970-01-01 00:00:00.019050819,1687,0,0,0,0,0,0,0
1970-01-01 00:00:00.019050820,1688,0,0,0,0,0,0,0
1970-01-01 00:00:00.019050821,1689,0,0,0,0,0,0,0
1970-01-01 00:00:00.019050822,1690,0,0,3,0,0,0,0
1970-01-01 00:00:00.019050823,1691,0,0,0,0,0,0,0
1970-01-01 00:00:00.019050824,1692,0,0,0,0,0,0,127
1970-01-01 00:00:00.019050825,1693,0,0,0,0,0,0,0
1970-01-01 00:00:00.019050826,1694,0,0,0,0,0,0,0
1970-01-01 00:00:00.019050827,1695,76,0,0,0,0,0,0
1970-01-01 00:00:00.019050828,1696,0,0,0,0,0,0,267
1970-01-01 00:00:00.019050829,1697,0,0,0,0,0,0,0
1970-01-01 00:00:00.019050830,1698,0,0,0,0,0,0,18
1970-01-01 00:00:00.019050831,1699,0,0,0,0,0,0,109
1970-01-01 00:00:00.019050901,1700,0,455,0,0,0,0,0
1970-01-01 00:00:00.019050902,1701,0,0,0,0,0,0,0
1970-01-01 00:00:00.019050903,1702,0,0,0,0,0,0,0
1970-01-01 00:00:00.019050904,1703,0,0,0,0,0,0,0
1970-01-01 00:00:00.019050905,1704,0,0,0,0,0,0,0
1970-01-01 00:00:00.019050906,1705,0,0,0,0,0,0,0
1970-01-01 00:00:00.019050907,1706,0,0,0,0,0,0,0
1970-01-01 00:00:00.019050908,1707,0,0,0,0,0,0,0
1970-01-01 00:00:00.019050909,1708,0,0,0,0,0,0,0
1970-01-01 00:00:00.019050910,1709,64,0,0,0,0,0,0
1970-01-01 00:00:00.019050911,1710,521,0,0,0,0,64,0
1970-01-01 00:00:00.019050912,1711,79,0,0,74,0,142,0
1970-01-01 00:00:00.019050913,1712,13,0,53,254,13,15,0
1970-01-01 00:00:00.019050914,1713,0,168,130,99,2794,0,0
1970-01-01 00:00:00.019050915,1714,0,0,51,0,38,0,0
1970-01-01 00:00:00.019050916,1715,0,0,0,0,0,0,0
1970-01-01 00:00:00.019050917,1716,0,0,0,0,0,0,0
1970-01-01 00:00:00.019050918,1717,0,0,0,0,0,0,0
1970-01-01 00:00:00.019050919,1718,0,0,0,0,0,0,0
1970-01-01 00:00:00.019050920,1719,0,0,0,0,0,0,0
1970-01-01 00:00:00.019050921,1720,0,0,0,0,0,0,0
1970-01-01 00:00:00.019050922,1721,13,0,0,0,0,0,0
1970-01-01 00:00:00.019050924,1722,25,0,0,0,0,229,0
1970-01-01 00:00:00.019050925,1723,0,0,0,0,0,71,0
1970-01-01 00:00:00.019050926,1724,0,0,0,0,0,0,0
1970-01-01 00:00:00.019050927,1725,0,0,25,0,0,0,0
1970-01-01 00:00:00.019050928,1726,0,0,0,0,0,0,0
1970-01-01 00:00:00.019050929,1727,0,0,0,0,0,0,0
1970-01-01 00:00:00.019050930,1728,0,0,0,0,0,0,0
1970-01-01 00:00:00.019051001,1729,0,0,0,0,0,0,0
1970-01-01 00:00:00.019051002,1730,0,0,0,0,0,0,0
1970-01-01 00:00:00.019051003,1731,0,0,0,0,0,0,0
1970-01-01 00:00:00.019051004,1732,0,46,0,0,0,0,152
1970-01-01 00:00:00.019051005,1733,0,0,0,0,0,0,0
1970-01-01 00:00:00.019051006,1734,0,0,0,0,0,0,0
1970-01-01 00:00:00.019051007,1735,0,0,0,0,0,0,0
1970-01-01 00:00:00.019051008,1736,0,0,0,0,0,0,0
1970-01-01 00:00:00.019051009,1737,0,0,0,0,0,0,0
1970-01-01 00:00:00.019051010,1738,0,0,0,0,0,0,0
1970-01-01 00:00:00.019051011,1739,0,0,0,0,0,0,0
1970-01-01 00:00:00.019051012,1740,0,0,0,0,0,0,0
1970-01-01 00:00:00.019051013,1741,0,0,0,0,0,0,0
1970-01-01 00:00:00.019051014,1742,0,0,0,0,0,0,0
1970-01-01 00:00:00.019051015,1743,0,0,0,0,0,0,0
1970-01-01 00:00:00.019051016,1744,0,0,0,0,0,0,0
1970-01-01 00:00:00.019051017,1745,0,0,0,0,0,0,0
1970-01-01 00:00:00.019051018,1746,0,0,0,0,0,0,0
1970-01-01 00:00:00.019051019,1747,0,0,0,0,0,0,0
1970-01-01 00:00:00.019051020,1748,0,0,0,0,0,0,0
1970-01-01 00:00:00.019051021,1749,0,0,0,0,0,0,0
1970-01-01 00:00:00.019051022,1750,0,0,0,0,0,0,0
1970-01-01 00:00:00.019051023,1751,0,0,0,0,0,0,0
1970-01-01 00:00:00.019051024,1752,0,0,0,0,0,0,0
1970-01-01 00:00:00.019051025,1753,0,0,0,0,0,0,0
1970-01-01 00:00:00.019051026,1754,0,0,0,0,0,0,0
1970-01-01 00:00:00.019051027,1755,0,0,0,0,0,0,0
1970-01-01 00:00:00.019051028,1756,0,0,0,0,0,0,0
1970-01-01 00:00:00.019051029,1757,0,0,0,0,0,0,0
1970-01-01 00:00:00.019051030,1758,0,0,0,0,0,0,0
1970-01-01 00:00:00.019051031,1759,0,0,0,0,0,0,0
1970-01-01 00:00:00.019051101,1760,0,0,0,0,0,0,0
1970-01-01 00:00:00.019051102,1761,0,0,0,0,0,0,0
1970-01-01 00:00:00.019051103,1762,0,0,0,0,0,0,0
1970-01-01 00:00:00.019051104,1763,0,0,0,0,0,0,0
1970-01-01 00:00:00.019051105,1764,0,0,0,0,0,0,0
1970-01-01 00:00:00.019051106,1765,0,0,0,0,0,0,0
1970-01-01 00:00:00.019051107,1766,0,0,0,0,0,0,0
1970-01-01 00:00:00.019051108,1767,0,0,0,0,0,0,0
1970-01-01 00:00:00.019051109,1768,0,0,0,0,0,0,0
1970-01-01 00:00:00.019051110,1769,0,0,0,0,0,0,0
1970-01-01 00:00:00.019051111,1770,0,0,0,0,0,0,0
1970-01-01 00:00:00.019051112,1771,0,0,0,0,0,0,0
1970-01-01 00:00:00.019051113,1772,0,0,0,0,0,0,0
1970-01-01 00:00:00.019051114,1773,0,0,0,0,0,0,0
1970-01-01 00:00:00.019051115,1774,0,0,0,0,0,0,0
1970-01-01 00:00:00.019051116,1775,0,0,0,0,0,0,0
1970-01-01 00:00:00.019051117,1776,0,0,0,0,0,0,0
1970-01-01 00:00:00.019051118,1777,0,0,0,0,0,0,0
1970-01-01 00:00:00.019051119,1778,0,0,0,0,0,0,0
1970-01-01 00:00:00.019051120,1779,0,0,0,0,0,0,0
1970-01-01 00:00:00.019051121,1780,0,0,0,0,0,0,0
1970-01-01 00:00:00.019051122,1781,0,0,0,0,0,0,0
1970-01-01 00:00:00.019051123,1782,0,0,0,0,0,0,0
1970-01-01 00:00:00.019051124,1783,0,0,0,0,0,0,0
1970-01-01 00:00:00.019051125,1784,0,0,0,0,0,0,0
1970-01-01 00:00:00.019051126,1785,0,0,0,0,0,0,0
1970-01-01 00:00:00.019051127,1786,0,0,0,0,0,0,0
1970-01-01 00:00:00.019051128,1787,0,0,0,0,0,0,0
1970-01-01 00:00:00.019051129,1788,0,0,0,0,0,0,0
1970-01-01 00:00:00.019051130,1789,0,0,0,0,0,0,0
1970-01-01 00:00:00.019051201,1790,0,0,0,0,0,0,0
1970-01-01 00:00:00.019051202,1791,0,0,0,0,0,0,0
1970-01-01 00:00:00.019051203,1792,0,0,0,0,0,0,0
1970-01-01 00:00:00.019051204,1793,0,0,0,0,0,0,0
1970-01-01 00:00:00.019051205,1794,0,0,0,0,0,0,0
1970-01-01 00:00:00.019051206,1795,0,0,0,0,0,0,0
1970-01-01 00:00:00.019051207,1796,0,0,0,0,0,0,0
1970-01-01 00:00:00.019051208,1797,0,0,0,0,0,0,0
1970-01-01 00:00:00.019051209,1798,0,0,0,0,0,0,0
1970-01-01 00:00:00.019051210,1799,0,0,0,0,0,0,0
1970-01-01 00:00:00.019051211,1800,0,0,0,0,0,0,0
1970-01-01 00:00:00.019051212,1801,0,0,0,0,0,0,0
1970-01-01 00:00:00.019051213,1802,0,0,0,0,0,0,0
1970-01-01 00:00:00.019051214,1803,0,0,0,0,0,0,0
1970-01-01 00:00:00.019051215,1804,0,0,0,0,0,18,0
1970-01-01 00:00:00.019051216,1805,0,0,0,0,0,0,0
1970-01-01 00:00:00.019051217,1806,0,0,0,0,0,0,0
1970-01-01 00:00:00.019051218,1807,0,0,0,0,0,0,0
1970-01-01 00:00:00.019051219,1808,0,0,0,0,0,0,0
1970-01-01 00:00:00.019051220,1809,0,0,0,0,0,0,0
1970-01-01 00:00:00.019051221,1810,0,0,0,0,0,0,0
1970-01-01 00:00:00.019051222,1811,0,0,0,0,0,0,0
1970-01-01 00:00:00.019051223,1812,0,0,0,0,0,0,0
1970-01-01 00:00:00.019051224,1813,0,0,0,0,0,0,0
1970-01-01 00:00:00.019051225,1814,0,0,0,0,0,0,0
1970-01-01 00:00:00.019051226,1815,0,0,0,0,0,0,0
1970-01-01 00:00:00.019051227,1816,0,0,0,0,0,0,0
1970-01-01 00:00:00.019051228,1817,0,0,0,5,0,0,0
1970-01-01 00:00:00.019051229,1818,0,0,0,8,0,0,0
1970-01-01 00:00:00.019051230,1819,0,0,0,0,0,0,0
1970-01-01 00:00:00.019051231,1820,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060101,1821,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060102,1822,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060103,1823,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060104,1824,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060105,1825,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060106,1826,0,0,0,0,0,0,56
1970-01-01 00:00:00.019060107,1827,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060108,1828,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060109,1829,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060110,1830,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060111,1831,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060112,1832,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060113,1833,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060114,1834,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060115,1835,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060116,1836,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060117,1837,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060118,1838,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060119,1839,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060120,1840,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060121,1841,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060122,1842,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060123,1843,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060124,1844,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060125,1845,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060126,1846,0,0,0,0,0,13,0
1970-01-01 00:00:00.019060127,1847,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060128,1848,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060129,1849,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060130,1850,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060131,1851,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060201,1852,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060202,1853,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060203,1854,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060204,1855,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060205,1856,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060206,1857,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060207,1858,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060208,1859,5,0,0,0,0,0,0
1970-01-01 00:00:00.019060209,1860,13,0,0,0,0,0,0
1970-01-01 00:00:00.019060210,1861,0,0,0,0,0,56,0
1970-01-01 00:00:00.019060211,1862,0,0,0,28,0,10,0
1970-01-01 00:00:00.019060212,1863,0,0,58,0,97,0,0
1970-01-01 00:00:00.019060213,1864,0,0,8,0,0,0,0
1970-01-01 00:00:00.019060214,1865,8,0,0,0,0,0,0
1970-01-01 00:00:00.019060215,1866,25,0,0,0,0,0,0
1970-01-01 00:00:00.019060216,1867,28,0,0,0,0,10,0
1970-01-01 00:00:00.019060217,1868,0,0,0,15,0,0,0
1970-01-01 00:00:00.019060218,1869,0,0,0,15,0,104,0
1970-01-01 00:00:00.019060219,1870,0,0,8,467,0,0,0
1970-01-01 00:00:00.019060220,1871,0,0,173,0,0,0,0
1970-01-01 00:00:00.019060221,1872,18,0,0,0,0,0,0
1970-01-01 00:00:00.019060222,1873,191,0,0,0,0,0,0
1970-01-01 00:00:00.019060223,1874,0,0,0,0,0,102,0
1970-01-01 00:00:00.019060224,1875,0,0,0,58,0,117,0
1970-01-01 00:00:00.019060225,1876,0,0,38,226,18,0,0
1970-01-01 00:00:00.019060226,1877,0,0,201,0,168,0,0
1970-01-01 00:00:00.019060227,1878,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060228,1879,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060301,1880,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060302,1881,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060303,1882,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060304,1883,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060305,1884,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060306,1885,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060307,1886,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060308,1887,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060309,1888,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060310,1889,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060311,1890,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060312,1891,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060313,1892,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060314,1893,0,0,0,5,0,0,254
1970-01-01 00:00:00.019060315,1894,0,0,0,0,0,0,109
1970-01-01 00:00:00.019060316,1895,0,0,0,0,0,0,135
1970-01-01 00:00:00.019060317,1896,0,0,0,0,0,0,178
1970-01-01 00:00:00.019060318,1897,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060319,1898,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060320,1899,0,0,0,0,0,0,229
1970-01-01 00:00:00.019060321,1900,0,0,0,0,0,0,56
1970-01-01 00:00:00.019060322,1901,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060323,1902,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060324,1903,25,0,0,0,0,0,0
1970-01-01 00:00:00.019060325,1904,64,0,0,0,0,0,0
1970-01-01 00:00:00.019060326,1905,0,0,0,25,0,76,0
1970-01-01 00:00:00.019060327,1906,0,0,0,13,0,140,0
1970-01-01 00:00:00.019060328,1907,0,0,41,66,3,0,0
1970-01-01 00:00:00.019060329,1908,0,0,3,0,0,15,0
1970-01-01 00:00:00.019060330,1909,0,0,0,114,0,0,0
1970-01-01 00:00:00.019060331,1910,0,76,0,0,0,0,0
1970-01-01 00:00:00.019060401,1911,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060402,1912,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060403,1913,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060404,1914,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060405,1915,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060406,1916,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060407,1917,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060408,1918,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060409,1919,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060410,1920,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060411,1921,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060412,1922,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060413,1923,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060414,1924,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060415,1925,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060416,1926,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060417,1927,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060418,1928,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060419,1929,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060420,1930,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060421,1931,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060422,1932,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060423,1933,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060424,1934,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060425,1935,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060426,1936,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060427,1937,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060428,1938,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060429,1939,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060430,1940,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060501,1941,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060502,1942,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060503,1943,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060504,1944,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060505,1945,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060506,1946,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060507,1947,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060508,1948,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060509,1949,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060510,1950,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060511,1951,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060512,1952,0,0,15,0,0,0,0
1970-01-01 00:00:00.019060513,1953,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060514,1954,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060515,1955,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060516,1956,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060517,1957,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060518,1958,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060519,1959,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060520,1960,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060521,1961,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060522,1962,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060523,1963,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060524,1964,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060525,1965,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060526,1966,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060527,1967,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060528,1968,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060529,1969,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060530,1970,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060531,1971,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060601,1972,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060602,1973,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060603,1974,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060604,1975,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060605,1976,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060606,1977,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060607,1978,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060608,1979,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060609,1980,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060610,1981,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060611,1982,787,0,0,0,0,0,0
1970-01-01 00:00:00.019060612,1983,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060613,1984,0,0,0,0,0,445,0
1970-01-01 00:00:00.019060614,1985,0,0,0,10,483,0,0
1970-01-01 00:00:00.019060615,1986,0,0,8,0,0,0,0
1970-01-01 00:00:00.019060616,1987,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060617,1988,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060618,1989,0,0,0,86,0,0,46
1970-01-01 00:00:00.019060619,1990,0,0,0,0,0,0,762
1970-01-01 00:00:00.019060620,1991,20,0,0,0,0,0,0
1970-01-01 00:00:00.019060621,1992,0,5,0,0,0,0,56
1970-01-01 00:00:00.019060622,1993,25,0,0,0,0,0,0
1970-01-01 00:00:00.019060623,1994,102,0,0,61,0,0,0
1970-01-01 00:00:00.019060624,1995,0,0,13,0,0,28,0
1970-01-01 00:00:00.019060625,1996,0,58,0,0,0,0,0
1970-01-01 00:00:00.019060626,1997,0,0,20,25,13,0,0
1970-01-01 00:00:00.019060627,1998,0,0,0,0,3,0,0
1970-01-01 00:00:00.019060628,1999,0,117,0,0,0,0,0
1970-01-01 00:00:00.019060629,2000,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060630,2001,0,71,0,0,0,0,191
1970-01-01 00:00:00.019060701,2002,0,465,0,0,3,0,0
1970-01-01 00:00:00.019060702,2003,0,15,0,0,0,0,0
1970-01-01 00:00:00.019060703,2004,343,0,0,0,3,0,0
1970-01-01 00:00:00.019060704,2005,495,0,0,0,0,0,0
1970-01-01 00:00:00.019060705,2006,38,0,0,0,0,0,0
1970-01-01 00:00:00.019060706,2007,76,8,0,135,0,0,0
1970-01-01 00:00:00.019060707,2008,0,18,0,0,0,0,0
1970-01-01 00:00:00.019060708,2009,241,3,455,5,94,157,0
1970-01-01 00:00:00.019060709,2010,318,0,10,0,3,0,0
1970-01-01 00:00:00.019060710,2011,0,0,64,0,69,0,0
1970-01-01 00:00:00.019060711,2012,203,0,0,0,0,61,0
1970-01-01 00:00:00.019060712,2013,0,0,0,0,0,33,0
1970-01-01 00:00:00.019060713,2014,0,0,0,69,0,152,0
1970-01-01 00:00:00.019060714,2015,0,0,5,20,0,0,0
1970-01-01 00:00:00.019060715,2016,0,0,10,0,0,0,0
1970-01-01 00:00:00.019060716,2017,0,0,3,0,13,0,0
1970-01-01 00:00:00.019060717,2018,0,0,0,0,36,0,0
1970-01-01 00:00:00.019060718,2019,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060719,2020,25,10,0,0,0,0,0
1970-01-01 00:00:00.019060720,2021,0,5,0,0,0,0,0
1970-01-01 00:00:00.019060721,2022,89,58,0,0,0,0,0
1970-01-01 00:00:00.019060722,2023,0,173,0,0,0,0,0
1970-01-01 00:00:00.019060723,2024,25,0,0,36,0,8,0
1970-01-01 00:00:00.019060724,2025,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060725,2026,38,0,5,0,18,0,0
1970-01-01 00:00:00.019060726,2027,0,0,0,0,0,61,0
1970-01-01 00:00:00.019060727,2028,0,0,0,0,64,0,0
1970-01-01 00:00:00.019060728,2029,0,0,79,15,43,0,0
1970-01-01 00:00:00.019060729,2030,0,0,231,25,18,0,0
1970-01-01 00:00:00.019060730,2031,0,0,127,0,18,0,0
1970-01-01 00:00:00.019060731,2032,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060801,2033,140,0,13,0,10,0,0
1970-01-01 00:00:00.019060802,2034,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060803,2035,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060804,2036,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060805,2037,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060806,2038,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060807,2039,0,0,8,0,3,0,0
1970-01-01 00:00:00.019060808,2040,0,0,0,0,25,0,0
1970-01-01 00:00:00.019060809,2041,0,0,10,0,13,0,0
1970-01-01 00:00:00.019060810,2042,0,0,0,0,43,0,0
1970-01-01 00:00:00.019060811,2043,0,0,0,0,3,0,0
1970-01-01 00:00:00.019060812,2044,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060813,2045,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060814,2046,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060815,2047,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060816,2048,0,18,0,0,0,0,0
1970-01-01 00:00:00.019060817,2049,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060818,2050,0,0,0,0,0,0,0
1970-01-01 00:00:00.019060819,2051,0,36,0,0,0,0,0
1970-01-01 00:00:00.019060820,2052,0,25,0,0,0,0,0
1970-01-01 00:00:00.019060821,2053,0,251,0,0,0,0,0
1970-01-01 00:00:00.019060822,2054,203,0,0,0,0,0,0
1970-01-01 00:00:00.019060823,2055,76,0,0,0,0,0,0
1970-01-01 00:00:00.019060824,2056,13,0,0,0,0,0,0
1970-01-01 00:00:00.019060825,2057,394,0,0,0,0,0,0
1970-01-01 00:00:00.019060826,2058,0,0,0,0,0,102,0
1970-01-01 00:00:00.019060827,2059,25,0,97,10,318,284,0
1970-01-01 00:00:00.019060828,2060,0,0,150,15,3,0,0
1970-01-01 00:00:00.019060829,2061,0,0,150,168,18,0,0
1970-01-01 00:00:00.019060830,2062,0,0,0,0,13,0,0
1970-01-01 00:00:00.019060831,2063,0,0,0,0,8,0,0
